rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/clip_fraction,train/clip_range,train/explained_variance,train/approx_kl,train/entropy_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/loss
23.52,16,97,2982,150016,8.29745099,0.0638671875,0.2,0.6176854372024536,0.0044711144,-0.6026520859450102,2920,-0.006498779129469767,0.0005,3.4047835916280746,1.4299864768981934
24.45,16,98,3017,150528,8.16771508,0.0478515625,0.2,0.4854857325553894,0.004418838,-0.6360885471105575,2930,-0.004415324638830498,0.0005,4.712861394882202,1.4622870683670044
24.74,16,99,3058,151040,8.15580029,0.1052734375,0.2,0.5715633034706116,0.010732021,-0.7991515241563321,2940,-0.00619826324400492,0.0005,2.9373684003949165,1.0916783809661865
24.34,16,100,3107,151552,7.863277010000002,0.0658203125,0.2,0.4846706986427307,0.0037077274,-0.5356782782822848,2950,-0.0058808783127460625,0.0005,4.050434735417366,2.3238422870635986
23.84,16,101,3145,152064,7.79545664,0.034375,0.2,0.4609946012496948,0.0073901014,-0.4881265863776207,2960,-0.0034379055898170916,0.0005,4.516978704929352,1.7998055219650269
22.65,16,102,3184,152576,7.670099640000002,0.0630859375,0.2,0.5415480732917786,0.0035227067,-0.40441146194934846,2970,-0.00581730900448747,0.0005,4.658243024349213,1.9879192113876343
20.72,16,103,3229,153088,7.2505001700000005,0.034375,0.2,0.5613522529602051,0.0017730807,-0.3800731923431158,2980,-0.003613298770505935,0.0005,4.3504063338041306,2.4053258895874023
19.77,16,104,3270,153600,7.004513100000001,0.016015625,0.2,0.6007857322692871,0.0017295341,-0.3592822965234518,2990,-0.0021136073395609857,0.0005,3.757918709516525,1.6903917789459229
20.61,16,105,3303,154112,7.213330349999999,0.0189453125,0.2,0.4431920051574707,0.0020991089,-0.29397338200360534,3000,-0.0012283472897252068,0.0005,3.119607907533646,1.5607318878173828
20.98,16,106,3339,154624,7.20963145,0.0623046875,0.2,0.5529271364212036,0.0032352917,-0.4492348417639732,3010,-0.005136169295292347,0.0005,3.7440535008907316,1.343421220779419
21.86,16,107,3375,155136,7.62122143,0.034375,0.2,0.623589038848877,0.0032982295,-0.39623006507754327,3020,-0.003371619083918631,0.0005,4.488865938782692,2.017280101776123
22.81,16,108,3419,155648,7.763407570000001,0.0578125,0.2,0.6300182342529297,0.002749781,-0.4615897875279188,3030,-0.0047501842898782344,0.0005,3.195483499765396,1.0452170372009277
23.53,16,109,3460,156160,7.886000889999999,0.06328125,0.2,0.48553717136383057,0.0049685584,-0.6658677190542222,3040,-0.008028511749580502,0.0005,2.924133041501045,1.111820936203003
22.39,16,110,3501,156672,7.4617217899999995,0.0541015625,0.2,0.5878751277923584,0.0043084966,-0.6252170789986848,3050,-0.0055576503509655595,0.0005,3.3806952595710755,1.3010810613632202
21.93,16,111,3540,157184,7.172113850000001,0.0455078125,0.2,0.5043355822563171,0.0044036615,-0.569040447846055,3060,-0.0018475708202458918,0.0005,2.827588240802288,1.6639693975448608
22.11,16,112,3574,157696,7.257327980000001,0.0375,0.2,0.6174191832542419,0.00262306,-0.5364307161420584,3070,-0.0028083103301469237,0.0005,3.103202502429485,0.7940688729286194
21.89,16,113,3610,158208,7.14815654,0.080078125,0.2,0.5599461793899536,0.006677161,-0.6259356167167425,3080,-0.00441182418144308,0.0005,3.6947553724050524,1.269303321838379
22.35,15,114,3655,158720,7.584728289999999,0.0421875,0.2,0.5645744800567627,0.0022966783,-0.6444110073149204,3090,-0.0010786025901325046,0.0005,4.630689433217048,2.2276992797851562
22.13,15,115,3698,159232,7.52914275,0.04609375,0.2,0.6309565305709839,0.0062698117,-0.6398911781609058,3100,-0.004641141911270097,0.0005,3.379109798371792,1.2816338539123535
21.98,15,116,3750,159744,7.5824145,0.0548828125,0.2,0.6298313140869141,0.005974123,-0.720791494101286,3110,-0.004939229344017804,0.0005,3.2373559713363647,1.7190334796905518
22.16,15,117,3797,160256,7.795151849999999,0.057421875,0.2,0.5151885151863098,0.0034683356,-0.734056144207716,3120,-0.004456262965686619,0.0005,3.569684426486492,2.1586523056030273
22.59,15,118,3840,160768,7.91765066,0.0306640625,0.2,0.4284899830818176,0.0042388896,-0.7393512912094593,3130,-0.0006732037174515427,0.0005,4.427322661876678,2.05458927154541
22.06,15,119,3880,161280,7.75821276,0.026953125,0.2,0.5195169448852539,0.0041237413,-0.7641889289021492,3140,-0.004495281225536019,0.0005,3.735743373632431,1.230143427848816
22.64,15,120,3919,161792,7.908802180000002,0.0982421875,0.2,0.5533628463745117,0.013016121,-0.7674459919333458,3150,-0.00488458726904355,0.0005,5.164477416872979,2.395601987838745
24.22,15,121,3959,162304,8.51278846,0.0888671875,0.2,0.42873817682266235,0.01074467,-0.7358489707112312,3160,-0.00923733226954937,0.0005,2.7650322690606117,0.7572646141052246
23.08,15,122,3997,162816,8.10646932,0.027734375,0.2,0.38416290283203125,0.002603022,-0.7216087274253369,3170,-0.0015128460188861936,0.0005,3.9479728519916533,1.3944352865219116
22.83,15,123,4040,163328,8.156995270000001,0.073046875,0.2,0.5795401334762573,0.0045439694,-0.7747937187552452,3180,-0.003922812431119383,0.0005,3.490852254629135,1.712714672088623
22.79,15,124,4077,163840,8.219348590000001,0.0345703125,0.2,0.4783811569213867,0.0037460579,-0.7660014472901822,3190,-0.006242379761533812,0.0005,5.333899599313736,1.9294610023498535
23.14,15,125,4114,164352,8.43504419,0.007421875,0.2,0.6255793571472168,0.0038165112,-0.7765195429325104,3200,-0.0005471228039823472,0.0005,5.046753090620041,1.7739124298095703
22.58,15,126,4150,164864,8.178008640000002,0.0626953125,0.2,0.6506854891777039,0.008271569,-0.741396015137434,3210,-0.006944823410594836,0.0005,3.07218027561903,1.2613445520401
22.75,15,127,4187,165376,8.25003811,0.07265625,0.2,0.6255511045455933,0.0041959444,-0.6693990021944046,3220,-0.007833051722263918,0.0005,4.1754174590110775,1.955101728439331
21.4,15,128,4227,165888,7.596599940000001,0.0625,0.2,0.7044930458068848,0.004304457,-0.7623359955847263,3230,-0.007194418233120814,0.0005,3.111259664595127,1.5011845827102661
19.24,15,129,4268,166400,6.70351755,0.046875,0.2,0.4988024830818176,0.0032626223,-0.8146664530038834,3240,-0.003747990436386317,0.0005,4.842516428232193,3.269038438796997
18.13,15,130,4309,166912,6.3631476199999994,0.0837890625,0.2,0.4704053997993469,0.011294201,-0.7436500169336796,3250,-0.009858363357488997,0.0005,3.3687726467847825,2.196237802505493
19.16,15,131,4352,167424,6.722565699999999,0.024609375,0.2,0.614923894405365,0.0028798338,-0.692067714035511,3260,-0.0021559975342825056,0.0005,3.0009565860033036,1.0320391654968262
20.28,15,132,4389,167936,7.18376036,0.0486328125,0.2,0.29409319162368774,0.0063137664,-0.7131228812038899,3270,-0.0074251765385270115,0.0005,3.4977668464183806,0.8313187956809998
21.69,15,133,4426,168448,7.7723762300000026,0.0388671875,0.2,0.4363354444503784,0.004103167,-0.7206700801849365,3280,-0.002802128542680293,0.0005,4.578992955386639,2.0690157413482666
22.94,15,134,4469,168960,8.26143304,0.06875,0.2,0.4650319218635559,0.0062295324,-0.7846004582941533,3290,-0.006411829823628068,0.0005,4.693276906013489,2.0117027759552
23.09,15,135,4509,169472,8.37975178,0.072265625,0.2,0.5789703130722046,0.012159541,-0.7353580377995967,3300,-0.005390661221463233,0.0005,3.9855592429637907,1.773922324180603
23.3,15,136,4557,169984,8.6327179,0.0130859375,0.2,0.6238747835159302,0.002149946,-0.7143957450985908,3310,-0.0009597762196790427,0.0005,3.8601552098989487,1.9055061340332031
21.91,15,137,4601,170496,8.176385500000002,0.1279296875,0.2,0.602387011051178,0.008210937,-0.7805531829595566,3320,-0.007652387232519686,0.0005,4.388500913977623,2.1492793560028076
21.43,15,138,4641,171008,7.92440536,0.03671875,0.2,0.6709768176078796,0.0025286062,-0.7840460754930973,3330,-0.003395735891535878,0.0005,4.025523915886879,1.240224838256836
21.13,15,139,4682,171520,7.80547361,0.1337890625,0.2,0.615963339805603,0.011096788,-0.7754758812487126,3340,-0.010610218087094836,0.0005,3.4763669595122337,1.4463740587234497
21.83,15,140,4722,172032,8.06186024,0.0603515625,0.2,0.557479739189148,0.005215458,-0.7606996729969978,3350,-0.00691674342378974,0.0005,5.712247386574745,2.476778030395508
20.84,15,141,4760,172544,7.454656420000001,0.0478515625,0.2,0.41147053241729736,0.0058780313,-0.7418509595096111,3360,-0.0048728683963418,0.0005,4.629446467757225,1.456406593322754
20.6,15,142,4796,173056,7.21581315,0.099609375,0.2,0.582642674446106,0.0118913,-0.7680158078670501,3370,-0.008850506658200174,0.0005,3.265244263410568,1.2331043481826782
19.76,15,143,4838,173568,6.810454880000001,0.02109375,0.2,0.6720180511474609,0.002441869,-0.7569084748625755,3380,-0.0025670308212284,0.0005,3.7584285110235216,1.4122265577316284
19.62,15,144,4875,174080,6.6038726,0.0453125,0.2,0.5635114312171936,0.008160971,-0.7959530480206013,3390,-0.0032078186515718697,0.0005,2.839269697666168,1.159233808517456
20.75,15,145,4916,174592,7.10523918,0.0935546875,0.2,0.5270673632621765,0.01329012,-0.899560634791851,3400,-0.008455324976239353,0.0005,3.6333922684192657,1.6670094728469849
21.77,15,146,4954,175104,7.703112140000001,0.0458984375,0.2,0.6085456609725952,0.00397537,-0.8658019095659256,3410,-0.004676048667170108,0.0005,2.9846833273768425,1.4523805379867554
21.92,15,147,4994,175616,7.8908701,0.1103515625,0.2,0.6098631620407104,0.007236213,-0.8561108961701394,3420,-0.008975754643324762,0.0005,4.30656373500824,2.108403205871582
22.15,15,148,5028,176128,8.04571673,0.0724609375,0.2,0.4944697618484497,0.0061134454,-0.8592064380645752,3430,-0.008541272295406088,0.0005,3.639919701218605,1.0386772155761719
20.51,15,149,5067,176640,7.4234276900000005,0.0345703125,0.2,0.651881217956543,0.004507609,-0.7961045749485492,3440,-0.0031305228534620256,0.0005,3.8294925466179848,2.1008353233337402
20.43,15,150,5112,177152,7.206826940000001,0.1482421875,0.2,0.6621432304382324,0.026151005,-0.8328238822519779,3450,-0.01097637986531481,0.0005,4.416707146167755,2.0924296379089355
21.57,15,151,5153,177664,7.550841270000001,0.075,0.2,0.4449194669723511,0.00568465,-0.9119188278913498,3460,-0.008430054516065866,0.0005,3.8381176993250845,1.0687116384506226
21.3,14,152,5199,178176,7.386767279999998,0.0869140625,0.2,0.5920510292053223,0.010373104,-0.8670154362916946,3470,-0.007872308132937178,0.0005,5.743012568354606,1.6465950012207031
21.81,14,153,5245,178688,7.5121926199999995,0.055078125,0.2,0.44110292196273804,0.0041503585,-0.7731579467654228,3480,-0.007951655809301883,0.0005,5.253682354092598,2.0441222190856934
21.65,14,154,5294,179200,7.620128280000001,0.0611328125,0.2,0.609565258026123,0.006739578,-0.7752878852188587,3490,-0.004163014673395082,0.0005,4.646078476309777,1.4974511861801147
21.57,14,155,5338,179712,7.69212528,0.0771484375,0.2,0.6311725378036499,0.011319565,-0.7557860285043716,3500,-0.007206297956872732,0.0005,3.2652228280901907,1.5859253406524658
21.77,14,156,5383,180224,7.8154468,0.059765625,0.2,0.5821124911308289,0.0034475531,-0.7006220899522304,3510,-0.00592907483514864,0.0005,4.008382007479668,1.5902670621871948
21.1,14,157,5423,180736,7.636842860000001,0.06953125,0.2,0.4953474998474121,0.004743427,-0.7622064612805843,3520,-0.0027345712296664715,0.0005,5.319074633717537,1.348801851272583
21.56,14,158,5469,181248,7.831795089999998,0.0931640625,0.2,0.47343724966049194,0.008509301,-0.7945918865501881,3530,-0.007752754795365036,0.0005,3.6447932377457617,1.4769138097763062
20.59,14,159,5512,181760,7.390996820000001,0.1154296875,0.2,0.7135531306266785,0.01220031,-0.7000623434782028,3540,-0.010054781544022262,0.0005,2.991777703166008,1.2155225276947021
19.99,14,160,5552,182272,7.04297333,0.1029296875,0.2,0.702545166015625,0.010272304,-0.657769425958395,3550,-0.007856219616951422,0.0005,2.737552474439144,0.7712581753730774
21.5,14,161,5601,182784,7.685512149999998,0.089453125,0.2,0.6325647234916687,0.0033863003,-0.7179378233850002,3560,-0.00277498927898705,0.0005,3.591121093928814,1.4545543193817139
21.11,14,162,5644,183296,7.42575621,0.1326171875,0.2,0.47332143783569336,0.0149807455,-0.8157793588936328,3570,-0.008126347925281153,0.0005,7.066204005479813,3.2335870265960693
22.09,14,163,5687,183808,7.7270785,0.105078125,0.2,0.5552881956100464,0.0033553257,-0.8116272285580635,3580,-0.008910933876177297,0.0005,4.302152469754219,1.8724629878997803
22.68,14,164,5729,184320,7.999517099999999,0.0572265625,0.2,0.6426171660423279,0.0044306805,-0.8174169965088367,3590,-0.004779434355441481,0.0005,4.152409172058105,2.360469341278076
24.18,14,165,5770,184832,8.621802940000002,0.08359375,0.2,0.4636925458908081,0.007703813,-0.8148339286446571,3600,-0.009915535477921367,0.0005,4.747976219654083,1.809470295906067
22.45,14,166,5814,185344,7.96621503,0.10234375,0.2,0.4551857113838196,0.015574649,-0.8032819010317326,3610,-0.010144482762552798,0.0005,3.9754550948739054,1.5714972019195557
20.95,14,167,5854,185856,7.33225018,0.037109375,0.2,0.6307839155197144,0.009335436,-0.9111880525946617,3620,-0.003004362666979432,0.0005,4.382783818244934,1.2117924690246582
21.36,14,168,5897,186368,7.40404321,0.05546875,0.2,0.5928512811660767,0.0032251084,-0.9387772023677826,3630,-0.004264484468149021,0.0005,3.4288288921117784,1.2238942384719849
20.42,14,169,5938,186880,6.98172631,0.076953125,0.2,0.3883291482925415,0.01143558,-0.8867187798023224,3640,-0.004977801168570295,0.0005,4.043840596079827,2.4254817962646484
21.92,14,170,5973,187392,7.35413407,0.1,0.2,0.5478204488754272,0.009891735,-0.9256678640842437,3650,-0.0061308896343689415,0.0005,3.364304092526436,0.9117795825004578
24.21,14,171,6013,187904,7.81142776,0.0982421875,0.2,0.29870671033859253,0.006923677,-0.9257861331105233,3660,-0.00592530905851163,0.0005,4.345855453610421,1.457162857055664
25.43,14,172,6052,188416,7.88083189,0.05625,0.2,0.37697476148605347,0.008496103,-0.9278183005750179,3670,-0.005783241527387873,0.0005,3.2796051889657973,1.0961652994155884
25.73,14,173,6090,188928,7.833583449999999,0.0900390625,0.2,0.6686340570449829,0.010898401,-0.879341883212328,3680,-0.013278288886067458,0.0005,2.5982611432671545,0.5212347507476807
26.3,14,174,6130,189440,7.86398402,0.0908203125,0.2,0.4931911826133728,0.0050361003,-0.88427864164114,3690,-0.009701851196587086,0.0005,3.3075915724039078,0.9668733477592468
22.78,14,175,6168,189952,6.89138773,0.0736328125,0.2,0.5167899131774902,0.0076897917,-0.9021678246557713,3700,-0.00875399483484216,0.0005,3.4749854296445846,1.2680413722991943
23.24,14,176,6206,190464,7.339756800000001,0.086328125,0.2,0.4135349988937378,0.0071264757,-0.9289096347987652,3710,-0.0076766073470935225,0.0005,3.5186359629035,1.034551978111267
21.6,14,177,6246,190976,7.0534462399999995,0.140625,0.2,0.3953661322593689,0.010116677,-0.8667374365031719,3720,-0.008214520232286304,0.0005,4.614381662011146,1.52294921875
22.83,14,178,6284,191488,7.81411126,0.09453125,0.2,0.6395717263221741,0.007573367,-0.9136943764984607,3730,-0.007381925836671144,0.0005,3.8837145060300826,1.15912663936615
23.33,14,179,6316,192000,7.868281969999999,0.172265625,0.2,0.6395139098167419,0.011038549,-0.856940059363842,3740,-0.012401658046292141,0.0005,5.418560725450516,2.4330825805664062
23.36,14,180,6347,192512,7.79591017,0.0796875,0.2,0.3863987326622009,0.009378478,-0.7939421452581883,3750,-0.00775169194675982,0.0005,3.5495541408658027,0.9538312554359436
22.74,14,181,6386,193024,7.44844703,0.0947265625,0.2,0.47074294090270996,0.007943638,-0.8559657156467437,3760,-0.004615143750561402,0.0005,3.1292765542864798,1.2163199186325073
24.64,14,182,6420,193536,8.004850990000001,0.0947265625,0.2,0.625800609588623,0.0039794883,-0.8981952160596848,3770,-0.0022309908526949584,0.0005,2.905118353664875,0.8754807114601135
24.28,14,183,6451,194048,7.703949259999999,0.144921875,0.2,0.5843465924263,0.014738996,-0.8978504620492458,3780,-0.004046008613659069,0.0005,3.649900753796101,1.1073188781738281
23.99,14,184,6482,194560,7.622535310000001,0.130078125,0.2,0.6722509860992432,0.009260509,-0.936400730162859,3790,-0.012507034023292363,0.0005,4.696251514554024,1.7272359132766724
25.04,14,185,6513,195072,7.924474279999999,0.0701171875,0.2,0.5617085695266724,0.010255961,-0.9512192755937576,3800,-0.007210449664853513,0.0005,2.8896128594875337,1.4720793962478638
22.7,14,186,6544,195584,7.074548890000001,0.132421875,0.2,0.5394163131713867,0.0068284525,-0.9372769340872764,3810,-0.004400286369491369,0.0005,2.6774244338274,0.7794857621192932
21.32,14,187,6575,196096,6.59167525,0.093359375,0.2,0.4110039472579956,0.010913579,-0.8875760778784751,3820,-0.010338773584226146,0.0005,3.617672784626484,1.4357378482818604
22.36,14,188,6607,196608,7.17537168,0.10625,0.2,0.5343286991119385,0.0082984585,-0.9104020461440087,3830,-0.008954266115324572,0.0005,2.426808252930641,0.9663496017456055
21.57,14,189,6638,197120,6.901788379999999,0.1263671875,0.2,0.6960024833679199,0.008780426,-0.8436886429786682,3840,-0.012082165887113661,0.0005,2.139958657324314,0.8348857760429382
22.77,14,190,6669,197632,7.434979049999999,0.122265625,0.2,0.4588506817817688,0.008479597,-0.8634563900530339,3850,-0.01380122642731294,0.0005,3.722084367275238,1.275012493133545
23.38,14,191,6700,198144,7.791638899999999,0.09765625,0.2,0.6079113483428955,0.0058523035,-0.8764648362994194,3860,-0.0076192976324819025,0.0005,3.507249008119106,2.1120316982269287
24.85,14,192,6731,198656,8.316141770000003,0.0677734375,0.2,0.5196017026901245,0.0060789,-0.9005340568721294,3870,-0.004061122506391257,0.0005,2.900418554246426,1.0865809917449951
24.28,14,193,6762,199168,8.043918640000001,0.07734375,0.2,0.4017264246940613,0.0074304803,-0.8340646423399448,3880,-0.004709982802160085,0.0005,4.219301950931549,1.093298316001892
24.57,14,194,6794,199680,7.91989569,0.067578125,0.2,0.5367587804794312,0.005628852,-0.8276070214807987,3890,-0.009157668944681063,0.0005,3.40255313962698,1.4924349784851074
24.57,14,195,6824,200192,7.67660774,0.12421875,0.2,0.5822480320930481,0.008690166,-0.8491689451038837,3900,-0.00910666796262376,0.0005,3.0201675057411195,0.6897380948066711
25.39,14,196,6855,200704,7.967317280000002,0.06015625,0.2,0.6390601396560669,0.0028751185,-0.862575002014637,3910,-0.004587683646241203,0.0005,2.879733546078205,1.2943499088287354
